pickup_year,pickup_month,pickup_day,pickup_dayofweek,pickup_time,pickup_location_code,dropoff_location_code,trip_distance,trip_length,fare_amount,fees_amount,tolls_amount,tip_amount,total_amount,payment_type
2016,1,5,2,1,2,4,14.20,1885,52.00,0.80,5.54,9.00,67.34,1
2016,1,5,2,1,2,2,0.00,10,2.50,0.80,0.00,0.00,3.30,3
2016,1,5,2,1,4,3,13.50,1883,38.00,0.80,5.54,8.87,53.21,1
2016,1,5,2,1,4,3,9.29,1107,26.50,0.80,5.54,0.00,32.84,2
2016,1,5,2,1,4,3,7.80,764,22.50,0.80,5.54,5.75,34.59,1
2016,1,5,2,1,2,1,13.29,2992,45.00,0.80,0.00,0.00,45.80,1
2016,1,5,2,1,6,3,3.50,384,11.50,0.80,0.00,2.45,14.75,1
2016,1,5,2,1,2,4,19.60,3885,52.00,0.80,5.54,0.00,58.34,1
2016,1,5,2,1,4,2,20.30,1962,52.00,0.80,5.54,11.67,70.01,1
2016,1,5,2,1,2,4,19.90,2974,52.00,0.80,5.54,0.00,58.34,2
2016,1,5,2,1,4,3,5.24,729,16.50,0.80,5.54,17.00,39.84,1
2016,1,5,2,1,4,3,14.20,1591,40.50,0.80,5.54,9.35,56.19,1
2016,1,5,2,1,4,3,9.98,1097,28.50,0.80,0.00,7.32,36.62,1
2016,1,5,2,1,4,2,17.00,2026,52.00,0.80,5.54,11.65,69.99,1
2016,1,5,2,1,4,2,18.68,1744,52.00,0.80,5.54,11.67,70.01,1
2016,1,5,2,1,2,4,19.00,4398,52.00,0.80,5.54,11.65,69.99,1
2016,1,5,2,1,4,3,11.02,1596,33.00,0.80,5.54,9.84,49.18,1
2016,1,5,2,1,3,4,12.53,2082,37.50,0.80,0.00,0.00,38.30,2
2016,1,5,2,1,4,3,8.10,1754,29.00,0.80,5.54,8.84,44.18,1
2016,1,5,2,1,4,3,8.56,928,24.00,0.80,5.54,6.07,36.41,1
2016,1,5,2,1,4,3,9.62,1277,28.50,0.80,5.54,6.97,41.81,1
2016,1,5,2,1,2,4,19.37,4145,52.00,0.80,5.54,10.00,68.34,1
2016,1,5,2,1,2,4,21.79,6200,52.00,0.80,5.54,0.00,58.34,2
2016,1,5,2,1,2,3,12.99,3388,50.00,0.80,0.00,10.16,60.96,1
2016,1,5,2,1,2,4,17.62,4624,52.00,0.80,5.54,0.00,58.34,2
2016,1,5,2,1,4,3,9.84,1840,33.00,0.80,5.54,0.00,39.34,2
2016,1,5,2,1,4,2,18.27,2682,52.00,0.80,5.54,11.67,70.01,1
2016,1,5,2,1,3,4,12.70,2661,41.50,0.80,0.00,8.45,50.75,1
2016,1,5,2,2,3,4,8.70,1796,30.00,0.80,5.54,7.25,43.59,1
2016,1,5,2,2,3,4,11.26,1984,34.00,0.80,5.54,8.07,48.41,1
2016,1,5,2,2,3,4,11.50,2118,36.00,0.80,5.54,0.00,42.34,2
2016,1,5,2,2,3,4,11.19,2124,34.50,0.80,5.54,8.17,49.01,1
2016,1,5,2,2,4,2,15.60,1941,52.00,0.80,5.54,11.65,69.99,1
2016,1,5,2,2,4,2,21.30,3631,52.00,0.80,5.54,0.00,58.34,2
2016,1,5,2,2,3,4,12.78,2463,41.00,0.80,5.54,11.84,59.18,1
2016,1,5,2,2,2,4,17.65,3974,52.00,0.80,5.54,11.67,70.01,1
2016,1,5,2,2,3,4,15.87,2693,48.50,0.80,5.54,10.97,65.81,1
2016,1,5,2,2,4,3,10.30,1279,30.50,0.80,0.00,6.00,37.30,1
2016,1,5,2,2,3,6,9.81,1609,30.50,0.80,0.00,6.26,37.56,1
2016,1,5,2,2,4,2,17.80,2546,52.00,0.80,5.54,20.00,78.34,1
2016,1,5,2,2,3,1,17.50,2949,51.00,0.80,0.00,0.00,51.80,2
2016,1,5,2,2,3,1,10.62,2004,31.00,0.80,0.00,3.00,34.80,1
2016,1,5,2,2,3,6,4.80,1154,17.50,0.80,0.00,3.66,21.96,1
2016,1,5,2,2,2,1,12.04,2101,37.50,0.80,0.00,0.00,38.30,2
2016,1,5,2,2,4,2,16.90,1899,52.00,0.80,5.54,5.00,63.34,1
2016,1,5,2,2,3,4,12.10,2174,39.00,0.80,5.54,11.30,56.64,1
2016,1,5,2,2,3,4,9.30,2649,36.00,0.80,0.00,7.35,44.15,1
2016,1,5,2,2,4,2,17.80,2179,52.00,0.80,5.54,10.00,68.34,1
2016,1,5,2,2,3,4,11.50,1488,33.50,0.80,5.54,5.00,44.84,1
2016,1,5,2,2,3,4,12.55,1924,36.50,0.80,0.00,5.00,42.30,1
2016,1,5,2,2,2,1,11.90,1813,35.00,0.80,0.00,7.15,42.95,1
2016,1,5,2,2,3,4,12.60,2339,41.00,0.80,5.54,3.00,50.34,1
2016,1,5,2,2,3,4,9.23,2239,35.00,0.80,5.54,8.27,49.61,1
2016,1,5,2,2,3,4,8.59,1081,25.00,0.80,5.54,6.27,37.61,1
2016,1,5,2,2,4,2,18.80,2403,52.00,0.80,0.00,12.00,64.80,1
2016,1,5,2,2,4,3,12.30,1718,36.50,0.80,5.54,8.55,51.39,1
2016,1,5,2,2,2,1,11.26,1826,34.00,0.80,0.00,0.00,34.80,2
2016,1,5,2,2,3,4,8.38,1238,25.50,0.80,5.54,6.37,38.21,1
2016,1,5,2,2,4,2,17.45,1887,52.00,0.80,0.00,10.56,63.36,1
2016,1,5,2,2,3,4,15.36,2046,43.50,0.80,5.54,9.97,59.81,1
2016,1,5,2,2,3,4,9.50,1234,28.00,0.80,5.54,6.87,41.21,1
2016,1,5,2,2,3,4,10.95,2003,34.00,0.80,5.54,7.00,47.34,1
2016,1,5,2,2,4,2,16.83,1743,52.00,0.80,5.54,11.67,70.01,1
2016,1,5,2,2,3,4,10.13,2179,36.00,0.80,0.00,7.36,44.16,1
2016,1,5,2,2,4,3,13.00,1938,40.00,0.80,0.00,5.00,45.80,1
2016,1,5,2,2,3,6,5.20,887,17.50,0.80,0.00,3.66,21.96,1
2016,1,5,2,2,3,4,10.80,2600,37.00,0.80,5.54,4.00,47.34,1
2016,1,22,5,3,4,2,18.04,4031,52.00,0.80,5.54,11.67,70.01,1
2016,1,22,5,3,2,2,0.01,45,52.00,0.80,5.54,11.67,70.01,1
2016,1,22,5,3,2,4,19.20,4556,52.00,0.80,5.54,11.67,70.01,1
2016,1,22,5,3,3,6,7.06,2102,27.00,0.80,0.00,5.56,33.36,1
2016,1,22,5,3,2,6,13.60,2408,43.00,0.80,0.00,8.75,52.55,1
2016,1,22,5,3,2,6,7.44,3496,41.50,0.80,0.00,0.00,42.30,2
2016,1,22,5,3,3,4,7.70,2709,32.00,0.80,0.00,0.00,32.80,2
2016,1,22,5,3,4,3,10.61,1671,32.50,0.80,5.54,7.77,46.61,1
2016,1,22,5,3,2,4,20.90,3907,52.00,0.80,5.54,11.65,69.99,1
2016,1,22,5,3,2,4,16.70,2544,52.00,0.80,5.54,11.65,69.99,1
2016,1,22,5,3,4,3,7.80,1164,23.50,0.80,5.54,0.00,29.84,2
2016,1,22,5,3,4,3,8.29,1288,25.00,0.80,5.54,0.00,31.34,2
2016,1,22,5,3,4,3,9.34,1826,29.50,0.80,5.54,0.00,35.84,2
2016,1,22,5,3,3,4,7.15,2485,29.00,0.80,5.54,0.00,35.34,2
2016,1,22,5,3,3,1,7.90,2426,32.00,0.80,0.00,8.20,41.00,1
2016,1,22,5,3,3,4,9.42,1762,30.00,0.80,5.54,0.00,36.34,2
2016,1,22,5,3,4,3,10.40,1743,32.50,0.80,5.54,5.00,43.84,1
2016,1,22,5,3,4,3,14.60,2304,43.50,0.80,5.54,9.97,59.81,1
2016,1,22,5,3,4,3,9.05,1542,27.00,0.80,5.54,6.67,40.01,1
2016,1,22,5,3,2,4,17.00,3283,52.00,0.80,5.54,17.50,75.84,1
2016,1,22,5,3,3,2,11.39,1610,31.50,0.80,0.00,6.46,38.76,1
2016,1,22,5,3,3,4,10.49,4407,45.50,0.80,0.00,0.00,46.30,2
2016,1,22,5,3,2,2,0.00,15,52.00,0.80,5.54,5.00,63.34,1
2016,1,22,5,3,4,3,11.55,1797,34.50,0.80,5.54,8.17,49.01,1
2016,1,22,5,3,2,2,23.00,1,2.50,0.80,0.00,0.00,3.30,2
2016,1,22,5,3,4,3,11.20,1539,32.50,0.80,5.54,0.00,38.84,2
2016,1,22,5,3,4,3,7.74,867,22.00,0.80,5.54,7.08,35.42,1
2016,1,22,5,3,4,3,9.40,1697,28.50,0.80,5.54,6.95,41.79,1
2016,1,22,5,3,2,4,21.80,6280,52.00,0.80,0.00,0.00,52.80,2
2016,1,22,5,3,3,4,9.97,2763,34.50,0.80,5.54,10.21,51.05,1
2016,1,22,5,3,4,2,16.90,4333,52.00,0.80,5.54,10.00,68.34,1
2016,1,22,5,3,2,1,17.10,3005,51.00,0.80,0.00,10.35,62.15,1
2016,1,22,5,3,3,4,8.97,2580,34.00,0.80,5.54,4.00,44.34,1
2016,1,22,5,3,2,2,0.00,24,80.00,0.30,0.00,3.33,83.63,1
2016,1,22,5,3,4,3,9.80,3015,37.50,0.80,5.54,10.95,54.79,1
2016,1,22,5,3,4,3,8.14,1282,25.00,0.80,5.54,9.40,40.74,1
2016,1,22,5,3,3,4,8.61,2866,34.00,0.80,5.54,8.07,48.41,1
2016,1,22,5,3,4,3,9.90,1570,31.00,0.80,5.54,5.00,42.34,1
2016,1,22,5,3,3,4,6.30,2826,29.50,0.80,5.54,5.00,40.84,1
2016,1,22,5,3,2,4,18.30,5732,52.00,0.80,0.00,0.00,52.80,2
2016,1,22,5,3,3,4,12.00,3115,42.00,0.80,5.54,12.05,60.39,1
2016,1,22,5,3,3,4,9.50,2979,36.50,0.80,11.08,0.00,48.38,2
2016,1,22,5,3,2,4,17.69,3986,52.00,0.80,5.54,0.00,58.34,2
2016,1,22,5,3,3,4,11.36,3687,44.50,0.80,5.54,10.17,61.01,1
2016,1,22,5,3,4,3,10.44,3240,39.50,0.80,5.54,13.75,59.59,1
2016,1,22,5,3,3,6,5.10,895,16.50,0.80,0.00,3.45,20.75,1
2016,1,22,5,3,3,1,11.70,3612,42.50,0.80,0.00,8.66,51.96,1
2016,1,22,5,3,3,1,12.40,4032,46.50,0.80,0.00,0.00,47.30,2
2016,1,22,5,3,3,4,9.70,3046,37.00,0.80,5.54,7.00,50.34,1
2016,1,22,5,3,2,4,18.46,4410,52.00,0.80,5.54,0.00,58.34,2
2016,1,22,5,3,4,3,11.01,2706,39.50,0.80,5.54,8.00,53.84,1
2016,1,22,5,3,4,3,10.29,2868,37.00,0.80,5.54,8.67,52.01,1
2016,1,22,5,3,4,2,16.70,4476,52.00,0.80,0.00,0.00,52.80,2
2016,1,22,5,3,2,1,13.50,3337,47.00,0.80,0.00,0.00,47.80,2
2016,1,22,5,3,3,4,9.84,2379,33.00,0.80,5.54,0.00,39.34,2
2016,1,22,5,3,3,4,10.35,3124,39.50,0.80,5.54,9.17,55.01,1
2016,1,22,5,3,4,2,21.59,4849,52.00,0.80,5.54,5.00,63.34,1
2016,1,22,5,3,2,4,19.28,4955,52.00,0.80,5.54,8.75,67.09,1
2016,1,22,5,3,3,4,15.10,3751,52.00,0.80,5.54,11.65,69.99,1
2016,1,22,5,3,3,4,12.71,2720,41.00,0.80,5.54,0.00,47.34,2
2016,1,22,5,3,3,4,12.89,2631,41.00,0.80,5.54,9.47,56.81,1
2016,1,22,5,3,2,6,6.65,1679,24.50,0.80,0.00,0.00,25.30,2
2016,1,22,5,3,4,3,10.48,2568,35.50,0.80,5.54,10.46,52.30,1
2016,1,22,5,3,4,3,9.90,2183,31.50,0.80,5.54,7.55,45.39,1
2016,1,22,5,3,3,4,9.00,2091,30.50,1.80,5.54,7.55,45.39,1
2016,1,22,5,4,4,2,18.60,5596,52.00,0.80,5.54,10.00,68.34,1
2016,1,22,5,4,3,4,12.40,3337,43.00,0.80,5.54,0.00,49.34,2
2016,1,22,5,4,4,2,15.50,3854,52.00,0.80,5.54,0.00,58.34,2
2016,1,22,5,4,3,4,10.10,2501,34.50,1.80,5.54,0.00,41.84,2
2016,1,22,5,4,4,3,8.63,1642,26.50,1.80,5.54,0.00,33.84,2
2016,1,22,5,4,3,4,10.60,80950,34.00,1.80,5.54,4.13,45.47,1
2016,1,22,5,4,3,1,7.14,1482,23.00,1.80,0.00,4.96,29.76,1
2016,1,22,5,4,4,2,17.48,4437,52.00,0.80,5.54,0.00,58.34,1
2016,1,22,5,4,2,6,14.60,2292,43.50,1.80,0.00,9.05,54.35,1
2016,1,22,5,4,2,4,18.10,4428,52.00,0.80,5.54,11.65,69.99,1
2016,1,22,5,4,2,1,12.04,2987,42.50,1.80,0.00,8.86,53.16,1
2016,1,22,5,4,4,2,19.01,4614,52.00,0.80,0.00,18.00,70.80,1
2016,1,22,5,4,2,4,17.83,6813,52.00,0.80,0.00,10.56,63.36,1
2016,1,22,5,4,2,4,17.42,3896,52.00,0.80,5.54,0.00,58.34,2
2016,1,22,5,4,3,4,9.60,2715,36.00,1.80,5.54,8.65,51.99,1
2016,1,22,5,4,2,4,18.30,3593,52.00,0.80,5.54,0.00,58.34,2
2016,1,22,5,4,4,2,19.50,5169,52.00,0.80,0.00,10.55,63.35,1
2016,1,22,5,4,4,3,9.50,2065,32.00,1.80,5.54,9.84,49.18,1
2016,1,22,5,4,2,1,13.32,1991,39.50,1.80,0.00,0.00,41.30,2
2016,1,22,5,4,3,4,9.47,2704,36.00,1.80,5.54,8.67,52.01,1
2016,1,22,5,4,3,4,10.73,2602,38.00,1.80,5.54,8.66,54.00,1
2016,1,22,5,4,4,3,9.90,1712,29.00,1.80,5.54,9.05,45.39,1
2016,1,22,5,4,3,0,10.10,2494,35.00,1.80,5.54,0.00,42.34,2
2016,1,22,5,4,4,3,11.15,2275,36.00,1.80,5.54,8.67,52.01,1
2016,1,22,5,4,3,4,8.68,1901,30.00,1.80,5.54,7.47,44.81,1
2016,1,22,5,4,3,4,9.80,2580,35.00,1.80,5.54,1.00,43.34,1
2016,1,22,5,4,3,4,9.04,2252,32.00,1.80,5.54,7.87,47.21,1
2016,1,22,5,4,6,3,5.60,2237,26.00,1.80,0.00,5.00,32.80,1
2016,1,22,5,4,3,4,14.70,2531,43.50,1.80,5.54,12.70,63.54,1
2016,1,22,5,4,2,4,22.14,4891,52.00,0.80,0.00,5.00,57.80,1
2016,1,22,5,4,2,4,18.90,5369,52.00,0.80,5.54,0.00,58.34,2
2016,1,22,5,4,4,2,15.80,4718,52.00,0.80,0.00,0.00,52.80,2
2016,1,22,5,4,3,4,10.83,2794,38.50,1.80,5.54,0.00,45.84,2
2016,1,22,5,4,3,1,13.26,4420,50.00,1.80,0.00,10.00,61.80,1
2016,1,22,5,4,4,3,9.02,2175,32.50,1.80,5.54,6.00,45.84,1
2016,1,22,5,4,3,6,4.80,1147,16.00,1.80,0.00,0.00,17.80,2
2016,2,13,6,2,4,3,10.29,1355,30.50,0.80,5.54,9.21,46.05,1
2016,2,13,6,2,2,6,15.40,1321,42.00,0.80,0.00,8.56,51.36,1
2016,2,13,6,2,4,3,8.98,1475,29.00,0.80,5.54,7.07,42.41,1
2016,2,13,6,2,3,4,10.51,1209,30.00,0.80,5.54,5.00,41.34,1
2016,2,13,6,2,4,2,17.56,1724,52.00,0.80,5.54,0.00,58.34,1
2016,2,13,6,2,3,4,9.70,1366,29.50,0.80,5.54,10.75,46.59,1
2016,2,13,6,2,4,2,17.50,2178,52.00,0.80,5.54,14.58,72.92,1
2016,2,13,6,2,3,1,7.66,839,22.50,0.80,0.00,3.00,26.30,1
2016,2,13,6,2,2,1,11.75,1852,36.00,0.80,0.00,6.00,42.80,1
2016,2,13,6,2,3,4,10.30,1555,31.00,0.80,5.54,0.00,37.34,2
2016,2,13,6,2,2,4,18.11,1978,52.00,0.80,5.54,11.67,70.01,1
2016,2,13,6,2,4,3,9.49,960,27.00,0.80,5.54,0.00,33.34,2
2016,2,13,6,2,2,1,19.57,2115,54.50,0.80,0.00,11.06,66.36,1
2016,2,13,6,2,2,4,18.51,1722,52.00,0.80,5.54,12.00,70.34,1
2016,2,13,6,2,3,0,8.74,1210,26.50,0.80,5.54,0.00,32.84,2
2016,2,13,6,2,4,3,7.53,1015,23.00,0.80,5.54,0.00,29.34,2
2016,2,13,6,2,3,4,8.84,1082,26.00,0.80,5.54,0.00,32.34,2
2016,2,13,6,2,4,3,9.00,954,26.00,0.80,5.54,6.45,38.79,1
2016,2,13,6,2,4,3,9.00,999,26.00,0.80,5.54,6.45,38.79,1
2016,2,13,6,2,4,3,9.40,1197,27.00,0.80,5.54,10.00,43.34,1
2016,2,13,6,2,3,6,4.60,624,15.00,0.80,0.00,3.95,19.75,1
2016,2,13,6,2,3,4,9.63,2158,34.50,0.80,0.00,0.00,35.30,2
2016,2,13,6,2,2,1,13.27,2067,40.50,0.80,0.00,8.26,49.56,1
2016,2,13,6,2,3,4,12.47,1495,36.00,0.80,5.54,0.00,42.34,2
2016,2,13,6,2,4,2,16.95,1740,52.00,0.80,5.54,0.00,58.34,2
2016,2,13,6,2,4,2,17.64,1799,52.00,0.80,0.00,0.00,52.80,2
2016,2,13,6,2,4,2,19.17,3654,52.00,0.80,5.54,15.00,73.34,1
2016,2,13,6,2,4,2,16.91,1566,52.00,0.80,5.54,11.67,70.01,1
2016,2,13,6,2,4,2,16.91,1555,52.00,0.80,5.54,0.00,58.34,2
2016,2,13,6,2,3,1,10.60,1298,31.00,0.80,0.00,0.00,31.80,2
2016,2,13,6,2,3,4,12.90,2062,40.00,0.80,5.54,9.25,55.59,1
2016,2,13,6,2,4,2,19.90,2121,52.00,0.80,0.00,6.00,58.80,1
2016,2,13,6,2,3,4,7.95,788,22.50,0.80,5.54,8.65,37.49,1
2016,2,13,6,2,3,4,9.60,1463,30.50,0.80,5.54,7.35,44.19,1
2016,2,13,6,2,4,3,8.60,884,25.00,0.80,5.54,6.25,37.59,1
2016,2,13,6,2,2,4,18.40,2326,52.00,0.80,5.54,11.65,69.99,1
2016,2,13,6,2,3,6,2.31,770,11.00,0.80,0.00,0.00,11.80,2
2016,2,13,6,2,4,2,17.44,2087,52.00,0.80,5.54,0.00,58.34,2
2016,2,13,6,2,2,4,21.08,2211,52.00,0.80,5.54,0.00,58.34,2
2016,2,13,6,2,3,1,11.04,1320,32.00,0.80,0.00,6.56,39.36,1
2016,2,13,6,3,4,2,18.16,2179,52.00,0.80,0.00,13.20,66.00,1
2016,2,13,6,3,2,4,20.93,2153,52.00,0.80,5.54,11.67,70.01,1
2016,2,13,6,3,4,3,8.87,1225,27.00,0.80,5.54,6.67,40.01,1
2016,2,13,6,3,4,2,17.16,1973,52.00,0.80,5.54,11.67,70.01,1
2016,2,13,6,3,3,4,9.82,1044,27.50,0.80,5.54,6.77,40.61,1
2016,2,13,6,3,4,2,17.40,1931,52.00,0.80,0.00,0.00,52.80,3
2016,2,13,6,3,3,4,12.41,2422,42.00,0.80,5.54,5.00,53.34,1
2016,2,13,6,3,2,4,18.96,3033,52.00,0.80,5.54,0.00,58.34,2
2016,2,13,6,3,3,6,1.30,585,8.50,0.80,0.00,0.00,9.30,2
2016,2,13,6,3,4,2,19.41,1840,52.00,0.80,5.54,0.00,58.34,2
2016,2,13,6,3,3,4,8.50,1000,24.50,0.80,5.54,0.00,30.84,2
2016,2,13,6,3,4,2,18.10,2666,52.00,0.80,0.00,10.56,63.36,1
2016,2,13,6,3,4,3,12.52,1895,38.00,0.80,5.54,8.87,53.21,1
2016,2,13,6,3,3,4,9.20,1566,29.00,0.80,5.54,7.05,42.39,1
2016,2,13,6,3,2,1,18.97,1907,50.50,0.80,0.00,10.26,61.56,1
2016,2,13,6,3,2,1,13.08,2335,40.50,0.80,0.00,8.26,49.56,1
2016,2,13,6,3,2,6,8.43,847,24.00,0.80,0.00,4.96,29.76,1
2016,2,13,6,3,3,4,8.80,1591,28.50,0.80,5.54,6.97,41.81,1
2016,2,13,6,3,3,4,10.97,2044,37.50,0.80,5.54,0.00,43.84,2
2016,2,13,6,3,3,4,10.50,1831,33.50,0.80,5.54,0.00,39.84,2
2016,2,13,6,3,4,2,18.13,2438,52.00,0.80,0.00,10.56,63.36,1
2016,2,13,6,3,3,4,9.88,1339,29.00,0.80,5.54,8.84,44.18,1
2016,2,13,6,3,3,4,12.80,1514,36.50,0.80,5.54,8.55,51.39,1
2016,2,13,6,3,4,2,18.60,1800,52.00,0.80,5.54,0.00,58.34,2
2016,2,13,6,3,4,2,17.86,2580,52.00,0.80,5.54,0.00,58.34,2
2016,2,13,6,3,2,6,16.11,1725,45.00,0.80,0.00,13.74,59.54,1
2016,2,13,6,3,2,4,16.40,1693,52.00,0.80,5.54,0.00,58.34,2
2016,2,13,6,3,2,4,17.70,2681,52.00,0.80,5.54,11.65,69.99,1
2016,2,13,6,3,3,4,10.32,1652,31.50,0.80,5.54,7.57,45.41,1
2016,2,13,6,3,4,2,17.40,2190,52.00,0.80,5.54,8.00,66.34,1
2016,2,13,6,3,4,2,17.35,2447,52.00,0.80,5.54,14.58,72.92,1
2016,2,13,6,3,4,3,12.92,1742,38.00,0.80,5.54,0.00,44.34,2
2016,2,13,6,3,4,3,10.66,945,29.50,0.80,5.54,8.96,44.80,1
2016,2,13,6,3,3,4,8.44,1374,27.50,0.80,5.54,0.00,33.84,1
2016,2,13,6,3,3,4,14.30,1614,40.50,0.80,5.54,9.35,56.19,1
2016,2,13,6,3,3,4,9.40,1837,31.00,0.80,5.54,3.00,40.34,1
2016,2,13,6,3,4,2,20.43,2804,52.00,0.80,0.00,0.00,52.80,2
2016,2,13,6,3,2,4,17.45,2262,52.00,0.80,5.54,14.58,72.92,1
2016,2,13,6,3,4,2,16.70,1789,52.00,0.80,5.54,14.55,72.89,1
2016,2,13,6,3,3,1,8.22,1621,27.50,0.80,0.00,6.00,34.30,1
2016,2,13,6,3,4,2,17.30,2172,52.00,0.80,5.54,0.00,58.34,1
2016,2,13,6,3,3,4,10.53,1873,33.00,0.80,5.54,7.87,47.21,1
2016,2,13,6,3,2,4,17.72,2054,52.00,0.80,5.54,0.00,58.34,1
2016,2,13,6,3,3,4,11.30,1858,34.50,0.80,5.54,0.00,40.84,2
2016,2,13,6,3,3,6,4.10,1043,16.50,0.80,0.00,0.00,17.30,2
2016,2,13,6,3,4,3,11.13,1457,32.50,0.80,5.54,0.00,38.84,2
2016,2,13,6,3,2,4,17.90,2292,52.00,0.80,5.54,0.00,58.34,2
2016,2,13,6,3,2,4,21.20,2508,52.00,0.80,5.54,11.67,70.01,1
2016,2,13,6,3,4,3,10.09,1242,29.50,0.80,5.54,7.17,43.01,1
2016,2,13,6,3,4,2,15.80,1838,52.00,0.80,5.54,14.58,72.92,1
2016,2,13,6,3,4,3,6.82,854,20.50,0.80,0.00,0.00,21.30,1
2016,2,13,6,3,2,4,19.79,3502,52.00,0.80,0.00,10.56,63.36,1
2016,2,13,6,3,3,4,11.96,2072,38.00,0.80,5.54,8.87,53.21,1
2016,2,13,6,3,3,1,9.90,2400,34.50,0.80,0.00,0.00,35.30,2
2016,2,13,6,3,3,4,8.80,1438,28.00,0.80,5.54,0.00,34.34,2
2016,2,13,6,3,2,0,21.38,3016,57.50,0.80,5.54,0.00,63.84,2
2016,2,13,6,3,2,4,18.95,2088,52.00,0.80,5.54,11.67,70.01,1
2016,2,13,6,3,2,4,20.50,2581,52.00,0.80,5.54,11.65,69.99,1
2016,2,13,6,3,2,6,14.98,1784,41.50,0.80,0.00,5.08,47.38,1
2016,2,13,6,3,3,6,3.17,494,11.50,0.80,0.00,0.00,12.30,2
2016,2,13,6,3,3,4,9.00,1769,30.00,0.80,5.54,6.00,42.34,1
2016,2,13,6,3,2,4,20.74,2757,52.00,0.80,5.54,0.00,58.34,2
2016,2,13,6,3,2,4,22.10,2748,52.00,0.80,5.54,0.00,58.34,2
2016,2,13,6,3,2,4,17.90,2524,52.00,0.80,5.54,10.00,68.34,1
2016,2,13,6,3,3,4,9.90,1236,29.00,0.80,5.54,7.00,42.34,1
2016,2,13,6,3,4,2,20.36,3358,52.00,0.80,0.00,5.00,57.80,1
2016,2,13,6,3,2,4,16.80,1859,52.00,0.80,5.54,9.00,67.34,1
2016,2,13,6,3,4,3,10.78,1532,32.00,0.80,5.54,7.67,46.01,1
2016,2,13,6,3,2,1,12.30,2183,39.00,0.80,0.00,9.95,49.75,1
2016,2,13,6,3,2,1,11.63,2120,35.50,0.80,0.00,0.00,36.30,2
2016,2,13,6,3,3,6,3.37,770,13.00,0.80,0.00,2.76,16.56,1
2016,2,13,6,3,3,4,10.17,1533,31.00,0.80,5.54,5.00,42.34,1
2016,2,13,6,3,2,1,14.59,2060,41.00,0.80,0.00,8.36,50.16,1
2016,2,13,6,3,2,4,16.70,2390,52.00,0.80,5.54,0.00,58.34,2
2016,2,13,6,3,3,6,7.00,972,21.50,0.80,0.00,0.00,22.30,2
2016,2,13,6,3,2,2,19.60,1,2.50,0.80,0.00,0.00,3.30,2
2016,2,13,6,3,3,4,10.50,2108,34.00,0.80,0.00,6.95,41.75,1
2016,2,13,6,3,4,3,9.53,1413,29.50,0.80,0.00,0.00,30.30,2
2016,2,13,6,3,4,2,18.30,3153,52.00,0.80,5.54,14.55,72.89,1
2016,2,13,6,3,4,3,10.10,2517,37.50,0.80,0.00,6.00,44.30,1
2016,2,13,6,3,2,1,12.50,2327,39.00,0.80,0.00,0.00,39.80,2
2016,2,13,6,3,3,4,9.60,1333,28.50,0.80,5.54,0.00,34.84,2
2016,2,13,6,3,3,1,16.70,1917,46.00,0.80,0.00,0.00,46.80,2
2016,2,13,6,3,2,4,18.30,2860,52.00,0.80,5.54,0.00,58.34,2
2016,2,13,6,3,4,3,10.40,1559,31.00,0.80,5.54,6.00,43.34,1
2016,2,13,6,4,3,6,3.31,544,11.50,0.80,0.00,0.00,12.30,2
2016,2,13,6,4,2,4,2.93,3796,15.00,0.80,0.00,0.00,15.80,2
2016,2,13,6,4,2,4,17.30,2283,52.00,0.80,5.54,0.00,58.34,2
2016,2,13,6,4,3,4,8.91,1006,25.50,0.80,5.54,6.37,38.21,1
2016,2,13,6,4,3,4,10.50,1670,31.50,0.80,5.54,7.55,45.39,1
2016,2,13,6,4,2,4,16.40,2219,52.00,0.80,5.54,0.00,58.34,2
2016,2,13,6,4,2,6,12.38,1968,36.50,0.80,0.00,0.00,37.30,2
2016,2,13,6,4,2,4,17.00,2261,52.00,0.80,5.54,8.00,66.34,1
2016,2,13,6,4,2,1,10.70,2011,34.00,0.80,0.00,6.96,41.76,1
2016,2,13,6,4,4,3,15.81,1566,42.50,0.80,5.54,0.00,48.84,2
2016,2,13,6,4,2,6,11.39,1444,32.00,0.80,0.00,6.56,39.36,1
2016,2,13,6,4,3,4,9.10,1321,27.50,0.80,5.54,3.00,36.84,1
2016,2,13,6,4,2,6,12.00,1327,33.50,0.80,0.00,6.85,41.15,1
2016,2,13,6,4,3,1,23.05,2380,61.00,0.80,0.00,0.00,61.80,2
2016,2,13,6,4,2,4,17.70,2432,52.00,0.80,5.54,11.65,69.99,1
2016,2,13,6,4,2,2,1.20,118,5.50,1.80,0.00,0.00,7.30,3
2016,2,13,6,4,2,4,24.50,2960,52.00,0.80,0.00,0.00,52.80,2
2016,2,13,6,4,4,2,18.41,2466,52.00,0.80,5.54,5.00,63.34,1
2016,2,13,6,4,4,2,19.88,2107,52.00,0.80,5.54,0.00,58.34,2
2016,2,13,6,4,4,2,20.38,2346,52.00,0.80,5.54,9.00,67.34,1
2016,2,13,6,4,3,4,10.89,1759,33.00,0.80,5.54,5.00,44.34,1
2016,2,13,6,4,4,3,8.10,812,23.00,0.80,5.54,5.87,35.21,1
2016,2,13,6,4,2,6,1.90,457,9.00,0.80,0.00,0.00,9.80,2
